ydstogo,yardline_100,score_differential,game_seconds_remaining,distance_group,field_zone,score_state,time_state,decision,epa,wpa
2.0,33.0,0.0,1640.0,SHORT,OPPONENT_21_35,TIED,MID,GO,4.5513555009965785,0.14890462160110474
3.0,6.0,14.0,813.0,MEDIUM,RED_ZONE,LEADING,MID,GO,-3.165793127263896,-0.01611558347940445
12.0,51.0,-14.0,511.0,VERY_LONG,OWN_TERRITORY,TRAILING,MID,GO,4.029126124805771,0.039844054728746414
10.0,15.0,-14.0,231.0,LONG,RED_ZONE,TRAILING,LATE,GO,-2.746981520409463,-0.026871342211961746
18.0,81.0,14.0,120.0,VERY_LONG,OWN_TERRITORY,LEADING,LATE,PUNT,0.1801464023301378,0.0006154989823698997
6.0,73.0,-14.0,54.0,LONG,OWN_TERRITORY,TRAILING,LATE,GO,0.7347606319817714,0.0004035376477986574
6.0,58.0,-14.0,28.0,LONG,OWN_TERRITORY,TRAILING,LATE,GO,-1.4540852531208657,-0.00035914371255785227
4.0,16.0,0.0,3474.0,MEDIUM,RED_ZONE,TIED,EARLY,FIELD_GOAL,0.2780081177064364,0.0034253597259521484
8.0,30.0,-4.0,3009.0,LONG,OPPONENT_21_35,TRAILING,EARLY,FIELD_GOAL,1.3848524497617967,0.024761229753494263
7.0,39.0,1.0,2154.0,LONG,MIDFIELD,LEADING,EARLY,GO,-3.428859230829403,-0.16376948356628418
4.0,20.0,-1.0,1915.0,MEDIUM,RED_ZONE,TRAILING,EARLY,FIELD_GOAL,0.4814432957784618,-0.0014348328113555908
4.0,36.0,6.0,1588.0,MEDIUM,MIDFIELD,LEADING,MID,GO,3.517857931088656,0.0711701512336731
6.0,6.0,6.0,1349.0,LONG,RED_ZONE,LEADING,MID,FIELD_GOAL,0.029536703880209902,-0.014539331197738647
17.0,47.0,-9.0,1163.0,VERY_LONG,MIDFIELD,TRAILING,MID,PUNT,-0.7756941514089704,-0.015767335891723633
6.0,72.0,9.0,1069.0,LONG,OWN_TERRITORY,LEADING,MID,PUNT,-0.9879701347090304,0.016314014792442322
9.0,36.0,-9.0,826.0,LONG,MIDFIELD,TRAILING,MID,FIELD_GOAL,1.8243507576774438,0.04651010036468506
27.0,82.0,6.0,581.0,VERY_LONG,OWN_TERRITORY,LEADING,MID,PUNT,0.38174816966056824,0.047646790742874146
13.0,43.0,6.0,358.0,VERY_LONG,MIDFIELD,LEADING,MID,PUNT,-0.22372671752236784,-0.013220682740211487
7.0,62.0,-6.0,235.0,LONG,OWN_TERRITORY,TRAILING,LATE,PUNT,0.11310256272554398,-0.009382888674736023
5.0,24.0,0.0,3423.0,MEDIUM,OPPONENT_21_35,TIED,EARLY,FIELD_GOAL,0.8017751936324697,0.015378713607788086
16.0,77.0,-4.0,3169.0,VERY_LONG,OWN_TERRITORY,TRAILING,EARLY,PUNT,0.17194855771958828,0.019772440195083618
4.0,71.0,3.0,2700.0,MEDIUM,OWN_TERRITORY,LEADING,EARLY,PUNT,-0.05377699760720134,-0.000019073486328125
1.0,3.0,-3.0,2311.0,SHORT,RED_ZONE,TRAILING,EARLY,GO,2.432138572272379,0.08356985449790955
2.0,63.0,3.0,1730.0,SHORT,OWN_TERRITORY,LEADING,MID,PUNT,0.6108714614529163,0.000012159347534179688
6.0,89.0,-3.0,1635.0,LONG,OWN_TERRITORY,TRAILING,MID,PUNT,-0.20415856642648578,-0.00007200241088867188
16.0,62.0,-10.0,1233.0,VERY_LONG,OWN_TERRITORY,TRAILING,MID,PUNT,0.8462257012724876,0.03156512230634689
9.0,42.0,10.0,981.0,LONG,MIDFIELD,LEADING,MID,PUNT,-0.25125246751122177,0.012984901666641235
2.0,80.0,-10.0,849.0,SHORT,OWN_TERRITORY,TRAILING,MID,PUNT,0.008342665387317538,0.0022022873163223267
8.0,64.0,10.0,783.0,LONG,OWN_TERRITORY,LEADING,MID,PUNT,-0.7388593778014183,-0.03192409873008728
4.0,89.0,-17.0,500.0,MEDIUM,OWN_TERRITORY,TRAILING,MID,GO,2.727010214002803,0.008654617704451084
23.0,93.0,0.0,3460.0,VERY_LONG,OWN_TERRITORY,TIED,EARLY,PUNT,1.5099422675557435,0.06253114342689514
7.0,66.0,0.0,3373.0,LONG,OWN_TERRITORY,TIED,EARLY,PUNT,0.6385161792859435,0.0024927258491516113
11.0,60.0,0.0,3163.0,VERY_LONG,OWN_TERRITORY,TIED,EARLY,PUNT,0.09185908501967788,0.030268937349319458
6.0,76.0,0.0,3050.0,LONG,OWN_TERRITORY,TIED,EARLY,PUNT,-0.4481375578325242,-0.004490673542022705
6.0,6.0,-6.0,2440.0,LONG,RED_ZONE,TRAILING,EARLY,FIELD_GOAL,0.06256263847894195,0.010281771421432495
18.0,96.0,3.0,2336.0,VERY_LONG,OWN_TERRITORY,LEADING,EARLY,PUNT,0.8191780630731955,0.04177871346473694
15.0,46.0,-4.0,2207.0,VERY_LONG,MIDFIELD,TRAILING,EARLY,PUNT,-0.6449386228341609,0.023994892835617065
7.0,77.0,4.0,2114.0,LONG,OWN_TERRITORY,LEADING,EARLY,PUNT,0.8451222439762205,0.019933372735977173
1.0,31.0,-4.0,1920.0,SHORT,OPPONENT_21_35,TRAILING,EARLY,GO,1.9341105964267626,0.08754560351371765
18.0,32.0,-4.0,1863.0,VERY_LONG,OPPONENT_21_35,TRAILING,EARLY,FIELD_GOAL,-2.9068676913320486,-0.04372724890708923
6.0,35.0,4.0,1815.0,LONG,OPPONENT_21_35,LEADING,EARLY,FIELD_GOAL,1.3227416525759872,0.0549146831035614
10.0,57.0,-14.0,1338.0,LONG,OWN_TERRITORY,TRAILING,MID,PUNT,-0.04243052005767822,-0.007295690476894379
12.0,75.0,14.0,1214.0,VERY_LONG,OWN_TERRITORY,LEADING,MID,PUNT,1.089730674866587,-0.008237853646278381
5.0,49.0,-14.0,929.0,MEDIUM,MIDFIELD,TRAILING,MID,GO,3.253269351203926,0.04201760143041611
2.0,30.0,-14.0,834.0,SHORT,OPPONENT_21_35,TRAILING,MID,GO,2.391196148004383,0.05330227315425873
11.0,66.0,8.0,660.0,VERY_LONG,OWN_TERRITORY,LEADING,MID,PUNT,0.6458170518744737,-0.01175011694431305
5.0,83.0,-8.0,557.0,MEDIUM,OWN_TERRITORY,TRAILING,MID,PUNT,0.2591140733566135,-0.009580090641975403
7.0,62.0,8.0,465.0,LONG,OWN_TERRITORY,LEADING,MID,PUNT,-0.31465231999754906,-0.034667983651161194
6.0,59.0,-8.0,352.0,LONG,OWN_TERRITORY,TRAILING,MID,PUNT,0.6820178306661546,-0.01882535219192505
8.0,79.0,8.0,255.0,LONG,OWN_TERRITORY,LEADING,LATE,PUNT,-0.11874902085401118,-0.0030503347516059875
18.0,72.0,-8.0,180.0,VERY_LONG,OWN_TERRITORY,TRAILING,LATE,PUNT,0.11404328478965908,0.004694066941738129
1.0,63.0,0.0,3428.0,SHORT,OWN_TERRITORY,TIED,EARLY,PUNT,-0.42980604665353894,0.012261807918548584
15.0,34.0,-7.0,3178.0,VERY_LONG,OPPONENT_21_35,TRAILING,EARLY,FIELD_GOAL,1.9177119835307859,0.06268993020057678
17.0,61.0,4.0,3068.0,VERY_LONG,OWN_TERRITORY,LEADING,EARLY,PUNT,0.6562249748967588,0.03759327530860901
14.0,77.0,-4.0,2802.0,VERY_LONG,OWN_TERRITORY,TRAILING,EARLY,PUNT,0.4254219178110361,0.03610268235206604
7.0,63.0,4.0,2714.0,LONG,OWN_TERRITORY,LEADING,EARLY,PUNT,0.3113583684898913,0.03675779700279236
6.0,36.0,-4.0,1929.0,LONG,MIDFIELD,TRAILING,EARLY,FIELD_GOAL,2.1633454888802404,0.014516860246658325
6.0,11.0,-4.0,1350.0,LONG,RED_ZONE,TRAILING,MID,FIELD_GOAL,0.13325801940737358,-0.035915374755859375
21.0,49.0,-8.0,805.0,VERY_LONG,MIDFIELD,TRAILING,MID,PUNT,0.09166380250826478,0.0019482597708702087
4.0,31.0,8.0,526.0,MEDIUM,OPPONENT_21_35,LEADING,MID,FIELD_GOAL,-3.2145222017264437,-0.06601051986217499
5.0,33.0,-8.0,352.0,MEDIUM,OPPONENT_21_35,TRAILING,MID,GO,-2.8009153371676803,-0.05744941532611847
4.0,27.0,8.0,120.0,MEDIUM,OPPONENT_21_35,LEADING,LATE,FIELD_GOAL,0.8715631965081787,0.012143246829509735
6.0,62.0,-11.0,40.0,LONG,OWN_TERRITORY,TRAILING,LATE,GO,-1.6450719586282503,-0.0060422406531870365
1.0,56.0,0.0,3479.0,SHORT,OWN_TERRITORY,TIED,EARLY,PUNT,-1.2641811487264931,-0.011860281229019165
19.0,32.0,0.0,2951.0,VERY_LONG,OPPONENT_21_35,TIED,EARLY,FIELD_GOAL,1.493873900091552,0.026403725147247314
17.0,57.0,-3.0,2700.0,VERY_LONG,OWN_TERRITORY,TRAILING,EARLY,PUNT,-1.0426495752763003,-0.008757621049880981
4.0,59.0,3.0,2614.0,MEDIUM,OWN_TERRITORY,LEADING,EARLY,PUNT,-0.027507982216775417,-0.0008635818958282471
10.0,76.0,-3.0,2479.0,LONG,OWN_TERRITORY,TRAILING,EARLY,PUNT,-0.9318050609435886,-0.014630347490310669
12.0,56.0,3.0,2266.0,VERY_LONG,OWN_TERRITORY,LEADING,EARLY,PUNT,0.16249576676636934,0.005962401628494263
13.0,76.0,-10.0,1982.0,VERY_LONG,OWN_TERRITORY,TRAILING,EARLY,PUNT,-0.49380818544887006,-0.015187874436378479
9.0,58.0,10.0,1920.0,LONG,OWN_TERRITORY,LEADING,EARLY,PUNT,-0.06479450082406402,-0.027987316250801086
1.0,46.0,10.0,1608.0,SHORT,MIDFIELD,LEADING,MID,GO,2.6277089812792838,0.04045611619949341
14.0,28.0,-17.0,970.0,VERY_LONG,OPPONENT_21_35,TRAILING,MID,FIELD_GOAL,1.1668092482132784,0.0006999373435974121
9.0,79.0,-14.0,781.0,LONG,OWN_TERRITORY,TRAILING,MID,PUNT,0.10547246551141143,-0.004358593374490738
3.0,10.0,14.0,437.0,MEDIUM,RED_ZONE,LEADING,MID,FIELD_GOAL,0.07765867463212439,-0.009234800934791565
1.0,40.0,-17.0,312.0,SHORT,MIDFIELD,TRAILING,MID,GO,2.226880365225952,0.0014320281334221363
10.0,41.0,10.0,165.0,LONG,MIDFIELD,LEADING,LATE,PUNT,-0.8741802107542753,-0.002968914806842804
15.0,95.0,-10.0,115.0,VERY_LONG,OWN_TERRITORY,TRAILING,LATE,GO,2.2043365360004827,0.009723397437483072
1.0,69.0,0.0,3502.0,SHORT,OWN_TERRITORY,TIED,EARLY,PUNT,0.09957683086395264,0.020862281322479248
9.0,42.0,0.0,3221.0,LONG,MIDFIELD,TIED,EARLY,PUNT,-0.6906224098056555,-0.0066671669483184814
9.0,20.0,0.0,2579.0,LONG,RED_ZONE,TIED,EARLY,FIELD_GOAL,0.4989238212970952,0.019587814807891846
7.0,48.0,3.0,2285.0,LONG,MIDFIELD,LEADING,EARLY,PUNT,-0.7353495198767632,-0.03882443904876709
7.0,37.0,4.0,1843.0,LONG,MIDFIELD,LEADING,EARLY,FIELD_GOAL,1.9359398290805967,0.02421407401561737
11.0,25.0,7.0,1514.0,VERY_LONG,OPPONENT_21_35,LEADING,MID,FIELD_GOAL,0.9893585684491919,0.02252863347530365
3.0,68.0,3.0,1168.0,MEDIUM,OWN_TERRITORY,LEADING,MID,PUNT,-0.7675183671526611,-0.04437175393104553
14.0,47.0,-3.0,966.0,VERY_LONG,MIDFIELD,TRAILING,MID,PUNT,0.45421623485162854,-0.013918668031692505
3.0,65.0,3.0,778.0,MEDIUM,OWN_TERRITORY,LEADING,MID,PUNT,0.1831648824736476,-0.024657607078552246
1.0,35.0,-3.0,500.0,SHORT,OPPONENT_21_35,TRAILING,MID,GO,-3.8259272270370275,-0.17386919260025024
10.0,54.0,-10.0,91.0,LONG,OWN_TERRITORY,TRAILING,LATE,GO,-2.6621269043534994,-0.011832264252007008
5.0,33.0,0.0,3439.0,MEDIUM,OPPONENT_21_35,TIED,EARLY,GO,-2.9085153045598418,-0.05895125865936279
5.0,12.0,0.0,3045.0,MEDIUM,RED_ZONE,TIED,EARLY,FIELD_GOAL,0.1572055790932465,0.0016120076179504395
5.0,57.0,-3.0,2874.0,MEDIUM,OWN_TERRITORY,TRAILING,EARLY,PUNT,0.4713989272713661,0.013233333826065063
1.0,51.0,3.0,2696.0,SHORT,OWN_TERRITORY,LEADING,EARLY,GO,-3.1313964205328375,-0.10392683744430542
4.0,16.0,-3.0,2466.0,MEDIUM,RED_ZONE,TRAILING,EARLY,FIELD_GOAL,0.30731715706718,0.04249885678291321
9.0,53.0,0.0,2339.0,LONG,OWN_TERRITORY,TIED,EARLY,PUNT,0.048139036167412996,0.024852633476257324
7.0,84.0,0.0,2268.0,LONG,OWN_TERRITORY,TIED,EARLY,PUNT,-0.7783421950880438,-0.0035528242588043213
16.0,58.0,0.0,2179.0,VERY_LONG,OWN_TERRITORY,TIED,EARLY,PUNT,0.7202194293495268,0.04207661747932434
3.0,89.0,0.0,2036.0,MEDIUM,OWN_TERRITORY,TIED,EARLY,PUNT,-0.5618150606751442,-0.007538437843322754
3.0,45.0,0.0,1932.0,MEDIUM,MIDFIELD,TIED,EARLY,GO,2.8478926774696447,0.11174145340919495
1.0,40.0,7.0,1712.0,SHORT,MIDFIELD,LEADING,MID,GO,3.1587517503648996,0.042135775089263916
6.0,11.0,7.0,1543.0,LONG,RED_ZONE,LEADING,MID,FIELD_GOAL,0.13332905633729242,-0.02225664258003235
7.0,46.0,-10.0,1336.0,LONG,MIDFIELD,TRAILING,MID,PUNT,0.02624543639831245,0.002893969416618347
24.0,89.0,10.0,1136.0,VERY_LONG,OWN_TERRITORY,LEADING,MID,PUNT,1.9000105140730739,0.08401024341583252
1.0,38.0,10.0,682.0,SHORT,MIDFIELD,LEADING,MID,GO,2.3640288008609787,0.025078654289245605
19.0,43.0,10.0,540.0,VERY_LONG,MIDFIELD,LEADING,MID,PUNT,-0.1897525112144649,-0.0254548117518425
3.0,29.0,-10.0,390.0,MEDIUM,OPPONENT_21_35,TRAILING,MID,FIELD_GOAL,1.3627001537033432,0.03264325112104416
11.0,66.0,7.0,291.0,VERY_LONG,OWN_TERRITORY,LEADING,LATE,PUNT,-0.05288866115733981,-0.054879963397979736
2.0,52.0,7.0,176.0,SHORT,OWN_TERRITORY,LEADING,LATE,PUNT,-0.5548839126713574,-0.03791239857673645
10.0,86.0,-7.0,115.0,LONG,OWN_TERRITORY,TRAILING,LATE,PUNT,-0.46133784018456936,-0.043819867074489594
14.0,14.0,0.0,3158.0,VERY_LONG,RED_ZONE,TIED,EARLY,FIELD_GOAL,0.248646463964604,0.015668243169784546
2.0,51.0,-3.0,2917.0,SHORT,OWN_TERRITORY,TRAILING,EARLY,GO,3.042969667352736,0.09968972206115723
5.0,38.0,-3.0,2784.0,MEDIUM,MIDFIELD,TRAILING,EARLY,GO,-2.570254348218441,-0.09611165523529053
10.0,42.0,3.0,2615.0,LONG,MIDFIELD,LEADING,EARLY,PUNT,-0.9033823478966951,0.01364925503730774
7.0,13.0,-3.0,2350.0,LONG,RED_ZONE,TRAILING,EARLY,FIELD_GOAL,0.21280283947674583,0.0031910836696624756
5.0,22.0,0.0,2106.0,MEDIUM,OPPONENT_21_35,TIED,EARLY,FIELD_GOAL,0.5912391773858685,0.029659688472747803
17.0,75.0,-3.0,1996.0,VERY_LONG,OWN_TERRITORY,TRAILING,EARLY,PUNT,-0.026482010493054986,0.02451545000076294
3.0,63.0,-7.0,1708.0,MEDIUM,OWN_TERRITORY,TRAILING,MID,PUNT,-0.23849386163055897,0.0031762123107910156
21.0,21.0,0.0,542.0,VERY_LONG,OPPONENT_21_35,TIED,MID,FIELD_GOAL,0.5816604728353401,0.07975104451179504
6.0,80.0,-3.0,485.0,LONG,OWN_TERRITORY,TRAILING,MID,PUNT,0.010135764721781015,-0.029057011008262634
1.0,52.0,3.0,358.0,SHORT,OWN_TERRITORY,LEADING,MID,GO,-3.428987075923942,-0.17957699298858643
2.0,29.0,-3.0,152.0,SHORT,OPPONENT_21_35,TRAILING,LATE,GO,2.7495504503604025,0.19420093297958374
11.0,27.0,-4.0,13.0,VERY_LONG,OPPONENT_21_35,TRAILING,LATE,GO,-2.196921232913155,-0.15447936952114105
1.0,62.0,0.0,3511.0,SHORT,OWN_TERRITORY,TIED,EARLY,PUNT,0.36464720335789025,0.013951629400253296
31.0,99.0,0.0,3315.0,VERY_LONG,OWN_TERRITORY,TIED,EARLY,PUNT,0.21824705391190946,-0.01349833607673645
2.0,55.0,-7.0,3017.0,SHORT,OWN_TERRITORY,TRAILING,EARLY,PUNT,-0.5275503075681627,-0.02447754144668579
1.0,39.0,7.0,2881.0,SHORT,MIDFIELD,LEADING,EARLY,GO,2.17364382755477,0.050780415534973145
10.0,59.0,-14.0,2596.0,LONG,OWN_TERRITORY,TRAILING,EARLY,PUNT,-0.924065416213125,-0.02498459815979004
11.0,69.0,14.0,2444.0,VERY_LONG,OWN_TERRITORY,LEADING,EARLY,PUNT,0.19909378793090582,0.008086681365966797
7.0,73.0,-14.0,2359.0,LONG,OWN_TERRITORY,TRAILING,EARLY,PUNT,-1.1245028348639607,-0.008034862577915192
7.0,17.0,-14.0,1942.0,LONG,RED_ZONE,TRAILING,EARLY,FIELD_GOAL,0.3407456304241827,-0.015854105353355408
4.0,34.0,11.0,1823.0,MEDIUM,OPPONENT_21_35,LEADING,EARLY,FIELD_GOAL,-2.0103999273152784,-0.05780068039894104
1.0,29.0,8.0,1653.0,SHORT,OPPONENT_21_35,LEADING,MID,GO,2.6137968531111255,0.04550957679748535
6.0,7.0,8.0,1537.0,LONG,RED_ZONE,LEADING,MID,FIELD_GOAL,0.08182128173300196,-0.029832839965820312
6.0,42.0,-11.0,1438.0,LONG,MIDFIELD,TRAILING,MID,PUNT,-0.037952435202896595,0.005796104669570923
3.0,29.0,5.0,1219.0,MEDIUM,OPPONENT_21_35,LEADING,MID,FIELD_GOAL,1.4396036695157717,0.0668557733297348
1.0,59.0,-8.0,1095.0,SHORT,OWN_TERRITORY,TRAILING,MID,GO,-3.453608912648633,-0.04468315839767456
18.0,88.0,-15.0,903.0,VERY_LONG,OWN_TERRITORY,TRAILING,MID,PUNT,-0.12112587597221136,-0.0022814907133579254
6.0,49.0,15.0,801.0,LONG,MIDFIELD,LEADING,MID,PUNT,-0.48117771139368415,-0.005607906728982925
10.0,79.0,-15.0,777.0,LONG,OWN_TERRITORY,TRAILING,MID,PUNT,-0.02233211835846305,-0.005304431542754173
15.0,45.0,-15.0,543.0,VERY_LONG,MIDFIELD,TRAILING,MID,GO,-2.1355326224584132,-0.012943189591169357
5.0,24.0,-15.0,387.0,MEDIUM,OPPONENT_21_35,TRAILING,MID,GO,3.679848775267601,0.028402304276823997
5.0,5.0,-15.0,308.0,MEDIUM,RED_ZONE,TRAILING,MID,GO,-2.6160989569034427,-0.03271879628300667
15.0,99.0,15.0,284.0,VERY_LONG,OWN_TERRITORY,LEADING,LATE,PUNT,0.015755704720504582,0.02784074656665325
6.0,25.0,-6.0,3159.0,LONG,OPPONENT_21_35,TRAILING,EARLY,FIELD_GOAL,1.0549823209656888,0.02065536379814148
1.0,61.0,3.0,3026.0,SHORT,OWN_TERRITORY,LEADING,EARLY,GO,2.2088546054437757,0.05635643005371094
1.0,19.0,3.0,2780.0,SHORT,RED_ZONE,LEADING,EARLY,GO,2.058426580624655,0.06508660316467285
2.0,4.0,3.0,2700.0,SHORT,RED_ZONE,LEADING,EARLY,GO,3.8809857512824237,0.09606491955110696
7.0,53.0,-10.0,2618.0,LONG,OWN_TERRITORY,TRAILING,EARLY,PUNT,-0.6975959916599095,0.04676343500614166
13.0,66.0,17.0,2150.0,VERY_LONG,OWN_TERRITORY,LEADING,EARLY,PUNT,0.15318777272477746,0.0265749990940094
5.0,7.0,-20.0,1685.0,MEDIUM,RED_ZONE,TRAILING,MID,GO,4.016289290855639,0.007192606457756323
2.0,55.0,14.0,768.0,SHORT,OWN_TERRITORY,LEADING,MID,PUNT,-0.5235283127985895,0.0016591884195804596
7.0,75.0,-14.0,520.0,LONG,OWN_TERRITORY,TRAILING,MID,GO,3.0478825790341944,0.020121511071920395
6.0,39.0,-14.0,300.0,LONG,MIDFIELD,TRAILING,LATE,GO,3.124457652505953,0.014495063573122025
27.0,45.0,-14.0,216.0,VERY_LONG,MIDFIELD,TRAILING,LATE,GO,-1.2608128513675183,-0.014605283737182617
7.0,67.0,0.0,3520.0,LONG,OWN_TERRITORY,TIED,EARLY,PUNT,-0.3813950333278626,-0.01974847912788391
3.0,16.0,0.0,3181.0,MEDIUM,RED_ZONE,TIED,EARLY,GO,2.768722335982602,0.062322795391082764
13.0,70.0,-7.0,3012.0,VERY_LONG,OWN_TERRITORY,TRAILING,EARLY,PUNT,1.0587030877359211,0.025527775287628174
1.0,46.0,-14.0,2595.0,SHORT,MIDFIELD,TRAILING,EARLY,GO,2.1326183704659343,0.03823921084403992
12.0,45.0,-14.0,2478.0,VERY_LONG,MIDFIELD,TRAILING,EARLY,PUNT,0.310056242858991,0.006158038973808289
10.0,91.0,14.0,2415.0,LONG,OWN_TERRITORY,LEADING,EARLY,PUNT,0.9284104264806956,0.03713403642177582
3.0,32.0,-14.0,2222.0,MEDIUM,OPPONENT_21_35,TRAILING,EARLY,FIELD_GOAL,-3.2779568348636468,-0.04286934435367584
7.0,11.0,-21.0,1913.0,LONG,RED_ZONE,TRAILING,EARLY,GO,-2.595758774143178,-0.012150518596172333
4.0,58.0,21.0,1737.0,MEDIUM,OWN_TERRITORY,LEADING,MID,PUNT,0.5981353903189301,-0.01767686754465103
2.0,30.0,-21.0,1541.0,SHORT,OPPONENT_21_35,TRAILING,MID,GO,-2.8269486172357574,-0.026587147265672684
3.0,52.0,21.0,1397.0,MEDIUM,OWN_TERRITORY,LEADING,MID,PUNT,0.45738679193891585,-0.009952854365110397
7.0,27.0,-21.0,1238.0,LONG,OPPONENT_21_35,TRAILING,MID,GO,-2.9214860934298486,-0.022306669503450394
11.0,74.0,21.0,1193.0,VERY_LONG,OWN_TERRITORY,LEADING,MID,PUNT,-0.2671265790704638,-0.008138477802276611
23.0,48.0,-21.0,1063.0,VERY_LONG,MIDFIELD,TRAILING,MID,PUNT,0.2936160019598901,0.0028472933918237686
4.0,78.0,21.0,965.0,MEDIUM,OWN_TERRITORY,LEADING,MID,PUNT,1.2811571643687785,0.010796291753649712
15.0,84.0,-21.0,936.0,VERY_LONG,OWN_TERRITORY,TRAILING,MID,PUNT,0.6826372218783945,0.0010726423934102058
1.0,31.0,21.0,679.0,SHORT,OPPONENT_21_35,LEADING,MID,GO,4.916886764345691,0.003651065082522109
10.0,38.0,-28.0,192.0,LONG,MIDFIELD,TRAILING,LATE,GO,3.4459905137191527,9.43811028264463e-6
13.0,14.0,-28.0,115.0,VERY_LONG,RED_ZONE,TRAILING,LATE,GO,-2.4119501782697625,-0.000010851363185793161
7.0,46.0,0.0,3412.0,LONG,MIDFIELD,TIED,EARLY,PUNT,0.14930697134695947,0.008260846138000488
2.0,54.0,-7.0,2887.0,SHORT,OWN_TERRITORY,TRAILING,EARLY,PUNT,-0.3922121706418693,-0.009874626994132996
1.0,60.0,7.0,2700.0,SHORT,OWN_TERRITORY,LEADING,EARLY,GO,2.166183802066371,0.0426977276802063
4.0,57.0,-14.0,2204.0,MEDIUM,OWN_TERRITORY,TRAILING,EARLY,PUNT,0.2411016058176756,-0.01519399881362915
13.0,68.0,-28.0,1329.0,VERY_LONG,OWN_TERRITORY,TRAILING,MID,PUNT,0.9013924128375947,-0.00009036908159032464
7.0,20.0,28.0,1061.0,LONG,RED_ZONE,LEADING,MID,FIELD_GOAL,0.5492157154703712,0.000029599585104733706
3.0,58.0,-31.0,912.0,MEDIUM,OWN_TERRITORY,TRAILING,MID,GO,-2.8319224778097123,-0.00019414411508478224
7.0,38.0,31.0,803.0,LONG,MIDFIELD,LEADING,MID,PUNT,-0.07545312284491956,0.00009932891407515854
20.0,88.0,-31.0,714.0,VERY_LONG,OWN_TERRITORY,TRAILING,MID,PUNT,0.6404729459900409,-6.871581717859954e-6
6.0,50.0,31.0,435.0,LONG,MIDFIELD,LEADING,MID,PUNT,-0.12822539475746453,0.00005111209611641243
4.0,5.0,31.0,292.0,MEDIUM,RED_ZONE,LEADING,LATE,GO,-2.672767882992048,0.00008436125790467486
1.0,87.0,-31.0,164.0,SHORT,OWN_TERRITORY,TRAILING,LATE,PUNT,1.385085660032928,0.000015394070942420512
13.0,60.0,31.0,38.0,VERY_LONG,OWN_TERRITORY,LEADING,LATE,PUNT,-0.17311074410099536,0.00004788989826920442
3.0,60.0,0.0,3467.0,MEDIUM,OWN_TERRITORY,TIED,EARLY,PUNT,0.32290214858949184,0.013617873191833496
16.0,74.0,0.0,3251.0,VERY_LONG,OWN_TERRITORY,TIED,EARLY,PUNT,0.11130177159793675,0.028550833463668823
5.0,12.0,0.0,2841.0,MEDIUM,RED_ZONE,TIED,EARLY,FIELD_GOAL,0.17884769219465912,-0.00408172607421875
9.0,15.0,-3.0,2658.0,LONG,RED_ZONE,TRAILING,EARLY,FIELD_GOAL,0.24592403655650896,-0.009148836135864258
13.0,54.0,-14.0,2050.0,VERY_LONG,OWN_TERRITORY,TRAILING,EARLY,PUNT,0.3288565161637962,0.011023789644241333
19.0,99.0,14.0,1983.0,VERY_LONG,OWN_TERRITORY,LEADING,EARLY,PUNT,-0.75222418847261,0.019209623336791992
6.0,8.0,-14.0,1803.0,LONG,RED_ZONE,TRAILING,EARLY,FIELD_GOAL,0.07790733875245115,0.033102020621299744
19.0,89.0,-18.0,1663.0,VERY_LONG,OWN_TERRITORY,TRAILING,MID,PUNT,-0.5462116769049317,0.004762507975101471
4.0,38.0,18.0,1533.0,MEDIUM,MIDFIELD,LEADING,MID,PUNT,-0.4857948471326381,0.016764402389526367
1.0,83.0,-18.0,1399.0,SHORT,OWN_TERRITORY,TRAILING,MID,GO,2.077825822401792,0.00834747776389122
8.0,35.0,-18.0,1097.0,LONG,OPPONENT_21_35,TRAILING,MID,GO,-2.618299577385187,-0.01324315182864666
20.0,45.0,18.0,756.0,VERY_LONG,MIDFIELD,LEADING,MID,PUNT,0.4196027701254934,0.0059640780091285706
11.0,43.0,25.0,504.0,VERY_LONG,MIDFIELD,LEADING,MID,PUNT,-0.6995686606969684,-0.00020249435328878462
15.0,85.0,-25.0,413.0,VERY_LONG,OWN_TERRITORY,TRAILING,MID,PUNT,0.060147069627419114,-0.00016625854186713696
14.0,44.0,25.0,228.0,VERY_LONG,MIDFIELD,LEADING,LATE,PUNT,-0.048556034453213215,-0.0002189009392168373
4.0,85.0,-25.0,142.0,MEDIUM,OWN_TERRITORY,TRAILING,LATE,GO,1.648886920651421,0.00011347555846441537
19.0,49.0,-25.0,42.0,VERY_LONG,MIDFIELD,TRAILING,LATE,GO,-2.243086160509847,-0.0001397345622535795
7.0,31.0,0.0,3444.0,LONG,OPPONENT_21_35,TIED,EARLY,FIELD_GOAL,1.7171414753857979,0.052139341831207275
12.0,18.0,-3.0,3110.0,VERY_LONG,RED_ZONE,TRAILING,EARLY,FIELD_GOAL,0.379803254862634,-0.01750248670578003
8.0,54.0,-7.0,2838.0,LONG,OWN_TERRITORY,TRAILING,EARLY,PUNT,-0.7201261853333563,-0.015828937292099
11.0,45.0,7.0,2545.0,VERY_LONG,MIDFIELD,LEADING,EARLY,PUNT,0.2744804334361106,0.008851051330566406
12.0,32.0,0.0,1913.0,VERY_LONG,OPPONENT_21_35,TIED,EARLY,FIELD_GOAL,1.5725655793962348,0.07871955633163452
3.0,58.0,-4.0,1803.0,MEDIUM,OWN_TERRITORY,TRAILING,EARLY,GO,-0.07064402202377096,0.05932801961898804
